Kode,Kode2015,Kota,Kecamatan,CityCode,CGKReg,CGKRegEtd,CGKCargo,CGKYes
BTJ21420,BTJ21420,Kab. Aceh Timur,Sungai Raya,BTJ,64000,3-6,38500,0
BTJ21421,BTJ21421,Kab. Aceh Timur,Peunaron,BTJ,64000,3-6,38500,0
BTJ21422,BTJ21422,Kab. Aceh Timur,Idi Timur,BTJ,64000,3-6,38500,0
BTJ21423,BTJ21423,Kab. Aceh Timur,Darul Falah,BTJ,64000,3-6,38500,0
BTJ21500,BTJ21500,Kab. Aceh Utara,Lhoksukon,BTJ,51000,2-3,31000,0
BTJ21501,BTJ21501,Kab. Aceh Utara,Baktia,BTJ,64000,3-6,38500,0
BTJ21502,BTJ21502,Kab. Aceh Utara,Baktia Barat,BTJ,64000,3-6,38500,0
BTJ21503,BTJ21503,Kab. Aceh Utara,Cot Girek,BTJ,64000,3-6,38500,0
BTJ21504,BTJ21504,Kab. Aceh Utara,Dewantara,BTJ,64000,3-6,38500,0
BTJ21505,BTJ21505,Kab. Aceh Utara,Kuta Makmur,BTJ,64000,3-6,38500,0
BTJ21506,BTJ21506,Kab. Aceh Utara,Langkahan,BTJ,64000,3-6,38500,0
BTJ21507,BTJ21507,Kab. Aceh Utara,Matang Kuli,BTJ,64000,3-6,38500,0
BTJ21508,BTJ21508,Kab. Aceh Utara,Meurah Mulia,BTJ,64000,3-6,38500,0
BTJ21509,BTJ21509,Kab. Aceh Utara,Muara Batu,BTJ,64000,3-6,38500,0
BTJ21510,BTJ21510,Kab. Aceh Utara,Nibong,BTJ,64000,3-6,38500,0
BTJ21511,BTJ21511,Kab. Aceh Utara,Nisam,BTJ,64000,3-6,38500,0
BTJ21512,BTJ21512,Kab. Aceh Utara,Paya Bakong,BTJ,64000,3-6,38500,0
BTJ21513,BTJ21513,Kab. Aceh Utara,Samudera,BTJ,64000,3-6,38500,0
BTJ21514,BTJ21514,Kab. Aceh Utara,Sawang,BTJ,64000,3-6,38500,0
BTJ21515,BTJ21515,Kab. Aceh Utara,Seunuddon,BTJ,64000,3-6,38500,0
BTJ21516,BTJ21516,Kab. Aceh Utara,Simpang Keuramat,BTJ,64000,3-6,38500,0
BTJ21517,BTJ21517,Kab. Aceh Utara,Syamtalira Aron,BTJ,64000,3-6,38500,0
BTJ21518,BTJ21518,Kab. Aceh Utara,Syamtalira Bayu,BTJ,64000,3-6,38500,0
BTJ21519,BTJ21519,Kab. Aceh Utara,Tanah Luas,BTJ,64000,3-6,38500,0
BTJ21520,BTJ21520,Kab. Aceh Utara,Tanah Jambo Aye,BTJ,64000,3-6,38500,0
BTJ21521,BTJ21521,Kab. Aceh Utara,Tanah Pasir,BTJ,64000,3-6,38500,0
BTJ21522,BTJ21522,Kab. Aceh Utara,Banda Baro,BTJ,64000,3-6,38500,0
BTJ21523,BTJ21523,Kab. Aceh Utara,Pirak Timur,BTJ,64000,3-6,38500,0
BTJ21524,BTJ21524,Kab. Aceh Utara,Nisam Antara,BTJ,64000,3-6,38500,0
BTJ21525,BTJ21525,Kab. Aceh Utara,Lapang,BTJ,64000,3-6,38500,0
BTJ21526,BTJ21526,Kab. Aceh Utara,Geuredong Pase,BTJ,64000,3-6,38500,0
BTJ21600,BTJ21600,Kab. Bener Meriah,Simpang Tiga Redelon,BTJ,51000,2-3,31000,0
BTJ21601,BTJ21601,Kab. Bener Meriah,Bandar,BTJ,64000,3-6,38500,0
BTJ21602,BTJ21602,Kab. Bener Meriah,Bukit,BTJ,64000,3-6,38500,0
BTJ21603,BTJ21603,Kab. Bener Meriah,Permata,BTJ,64000,3-6,38500,0
BTJ21604,BTJ21604,Kab. Bener Meriah,Pintu Rime,BTJ,64000,3-6,38500,0
BTJ21605,BTJ21605,Kab. Bener Meriah,Syiah Kuala,BTJ,64000,3-6,38500,0
BTJ21606,BTJ21606,Kab. Bener Meriah,Timang Gajah,BTJ,64000,3-6,38500,0
BTJ21607,BTJ21607,Kab. Bener Meriah,Wih Pesam,BTJ,64000,3-6,38500,0
BTJ21608,BTJ21608,Kab. Bener Meriah,Mesidah,BTJ,64000,3-6,38500,0
BTJ21609,BTJ21609,Kab. Bener Meriah,Gajah Putih,BTJ,64000,3-6,38500,0
BTJ21610,BTJ21610,Kab. Bener Meriah,Bener Kelipah,BTJ,64000,3-6,38500,0
BTJ21611,BTJ21611,Kab. Bener Meriah,Syiah Utama,BTJ,64000,3-6,38500,0
BTJ21700,BTJ21700,Kab. Gayo Lues,Blang Kejeren,BTJ,64000,3-6,38500,0
BTJ21701,BTJ21701,Kab. Gayo Lues,Kuta Panjang,BTJ,64000,3-6,38500,0
BTJ21702,BTJ21702,Kab. Gayo Lues,Pining,BTJ,64000,3-6,38500,0
BTJ21703,BTJ21703,Kab. Gayo Lues,Rikit Gaib,BTJ,64000,3-6,38500,0
BTJ21704,BTJ21704,Kab. Gayo Lues,Terangon,BTJ,64000,3-6,38500,0
BTJ21705,BTJ21705,Kab. Gayo Lues,Putri Betung,BTJ,64000,3-6,38500,0
BTJ21706,BTJ21706,Kab. Gayo Lues,Blang Pegayon,BTJ,64000,3-6,38500,0
BTJ21707,BTJ21707,Kab. Gayo Lues,Dabung Gelang,BTJ,64000,3-6,38500,0
BTJ21708,BTJ21708,Kab. Gayo Lues,Blang Jerango,BTJ,64000,3-6,38500,0
BTJ21709,BTJ21709,Kab. Gayo Lues,Teripe Jaya,BTJ,64000,3-6,38500,0
BTJ21713,BTJ21713,Kab. Gayo Lues,Pantan Jaya,BTJ,64000,3-6,38500,0
BTJ21714,BTJ21714,Kab. Gayo Lues,Pantan Cuaca,BTJ,64000,3-6,38500,0
BTJ21800,BTJ21800,Kab. Nagan Raya,Suka Makmue,BTJ,64000,3-6,38500,0
BTJ21801,BTJ21801,Kab. Nagan Raya,Beutong,BTJ,64000,3-6,38500,0
BTJ21802,BTJ21802,Kab. Nagan Raya,Darul Makmur,BTJ,64000,3-6,38500,0
BTJ21803,BTJ21803,Kab. Nagan Raya,Kuala,BTJ,64000,3-6,38500,0
BTJ21804,BTJ21804,Kab. Nagan Raya,Seunagan,BTJ,64000,3-6,38500,0
BTJ21805,BTJ21805,Kab. Nagan Raya,Seunagan Timur,BTJ,64000,3-6,38500,0
BTJ21806,BTJ21806,Kab. Nagan Raya,Tripa Makmur,BTJ,64000,3-6,38500,0
BTJ21807,BTJ21807,Kab. Nagan Raya,Tadu Raya,BTJ,64000,3-6,38500,0
BTJ21808,BTJ21808,Kab. Nagan Raya,Kuala Pesisir,BTJ,64000,3-6,38500,0
BTJ21809,BTJ21809,Kab. Nagan Raya,Beutong Ateuh Banggalang,BTJ,64000,3-6,38500,0
BTJ21900,BTJ21900,Kab. Pidie Jaya,Meureudu,BTJ,51000,2-3,31000,0
BTJ21901,BTJ21901,Kab. Pidie Jaya,Ulim,BTJ,64000,3-6,38500,0
BTJ21902,BTJ21902,Kab. Pidie Jaya,Jangka Buya,BTJ,64000,3-6,38500,0
BTJ21903,BTJ21903,Kab. Pidie Jaya,Bandar Dua,BTJ,64000,3-6,38500,0
BTJ21904,BTJ21904,Kab. Pidie Jaya,Meurah Dua,BTJ,64000,3-6,38500,0
BTJ21905,BTJ21905,Kab. Pidie Jaya,Bandar Baru,BTJ,64000,3-6,38500,0
BTJ21906,BTJ21906,Kab. Pidie Jaya,Panteraja,BTJ,64000,3-6,38500,0
BTJ21907,BTJ21907,Kab. Pidie Jaya,Trienggading,BTJ,64000,3-6,38500,0
BTJ22100,BTJ22100,Kab. Simeuleu,Sinabang,BTJ,96000,10-20,58000,0
BTJ22101,BTJ22101,Kab. Simeuleu,Alafan,BTJ,96000,10-20,58000,0
BTJ22102,BTJ22102,Kab. Simeuleu,Salang,BTJ,96000,10-20,58000,0
BTJ22103,BTJ22103,Kab. Simeuleu,Simeulue Tengah,BTJ,96000,10-20,58000,0
BTJ22104,BTJ22104,Kab. Simeuleu,Simeulue Timur,BTJ,96000,10-20,58000,0
BTJ22105,BTJ22105,Kab. Simeuleu,Simuelue Barat,BTJ,96000,10-20,58000,0
BTJ22106,BTJ22106,Kab. Simeuleu,Teluk Dalam,BTJ,96000,10-20,58000,0
BTJ22107,BTJ22107,Kab. Simeuleu,Teupah Selatan,BTJ,96000,10-20,58000,0
BTJ22108,BTJ22108,Kab. Simeuleu,Teupah Barat,BTJ,96000,10-20,58000,0
BTJ22118,BTJ22118,Kab. Simeulue,Simeulue Cut,BTJ,96000,10-20,58000,0
BTJ22119,BTJ22119,Kab. Simeulue,Teupah Tengah,BTJ,96000,10-20,58000,0
BTJ22200,BTJ22200,Kota Subulussalam,Subulussalam,BTJ,51000,2-3,31000,0
BTJ22201,BTJ22201,Kota Subulussalam,Simpang Kiri,BTJ,51000,2-3,31000,0
BTJ22202,BTJ22202,Kota Subulussalam,Penanggalan,BTJ,51000,2-3,31000,0
BTJ22203,BTJ22203,Kota Subulussalam,Rundeng,BTJ,51000,2-3,31000,0
BTJ22204,BTJ22204,Kota Subulussalam,Sultan Daulat,BTJ,51000,2-3,31000,0
BTJ22205,BTJ22205,Kota Subulussalam,Longkip,BTJ,51000,2-3,31000,0
CBN10000,CBN10000,Kota Cirebon,Cirebon,CBN,11000,1-2,7000,22000
CBN10006,CBN10006,Kota Cirebon,Cirebon Barat,CBN,11000,1-2,7000,22000
CBN10034,CBN10034,Kota Cirebon,Harjamukti ,CBN,11000,1-2,7000,22000
CBN10035,CBN10035,Kota Cirebon,Kejaksan ,CBN,11000,1-2,7000,22000
CBN10036,CBN10036,Kota Cirebon,Kesambi,CBN,11000,1-2,7000,22000
CBN10037,CBN10037,Kota Cirebon,Lemahwungkuk ,CBN,11000,1-2,7000,22000
CBN10038,CBN10038,Kota Cirebon,Pekalipan,CBN,11000,1-2,7000,22000
CBN20100,CBN20100,Kab. Indramayu,Indramayu,CBN,14000,2-3,8500,22000
CBN20101,CBN20101,Kab. Indramayu,Anjatan,CBN,18000,3-6,11000,0
CBN20102,CBN20102,Kab. Indramayu,Balongan,CBN,18000,3-6,11000,0
CBN20103,CBN20103,Kab. Indramayu,Bangodua,CBN,18000,3-6,11000,0
CBN20104,CBN20104,Kab. Indramayu,Bongas,CBN,18000,3-6,11000,0
CBN20105,CBN20105,Kab. Indramayu,Cikedung ,CBN,18000,3-6,11000,0
CBN20106,CBN20106,Kab. Indramayu,Gabus Wetan ,CBN,18000,3-6,11000,0
CBN20107,CBN20107,Kab. Indramayu,Haurgeulis ,CBN,18000,3-6,11000,0
CBN20108,CBN20108,Kab. Indramayu,Jatibarang,CBN,14000,2-3,8500,22000
CBN20109,CBN20109,Kab. Indramayu,Juntiyuat ,CBN,18000,3-6,11000,0
CBN20110,CBN20110,Kab. Indramayu,Kandanghaur ,CBN,18000,3-6,11000,0
CBN20111,CBN20111,Kab. Indramayu,Karangampel ,CBN,18000,3-6,11000,0
CBN20112,CBN20112,Kab. Indramayu,Kertasemaya ,CBN,18000,3-6,11000,0
CBN20113,CBN20113,Kab. Indramayu,Krangkeng,CBN,18000,3-6,11000,0
CBN20114,CBN20114,Kab. Indramayu,Kroya,CBN,18000,3-6,11000,0
CBN20115,CBN20115,Kab. Indramayu,Lelea,CBN,18000,3-6,11000,0
CBN20116,CBN20116,Kab. Indramayu,Lohbener,CBN,18000,3-6,11000,0
CBN20117,CBN20117,Kab. Indramayu,Losarang,CBN,18000,3-6,11000,0
CBN20118,CBN20118,Kab. Indramayu,Sliyeg,CBN,18000,3-6,11000,0
CBN20119,CBN20119,Kab. Indramayu,Sukra,CBN,18000,3-6,11000,0
CBN20120,CBN20120,Kab. Indramayu,Widasari,CBN,18000,3-6,11000,0
CBN20121,CBN20121,Kab. Indramayu,Arahan,CBN,18000,3-6,11000,0
CBN20122,CBN20122,Kab. Indramayu,Cantigi,CBN,18000,3-6,11000,0
CBN20123,CBN20123,Kab. Indramayu,Gantar,CBN,18000,3-6,11000,0
CBN20124,CBN20124,Kab. Indramayu,Kedokan Bunder,CBN,18000,3-6,11000,0
CBN20125,CBN20125,Kab. Indramayu,Sindang,CBN,18000,3-6,11000,0
CBN20126,CBN20126,Kab. Indramayu,Sukagumiwang,CBN,18000,3-6,11000,0
CBN20127,CBN20127,Kab. Indramayu,Trisi,CBN,18000,3-6,11000,0
CBN20128,CBN20128,Kab. Indramayu,Pasekan,CBN,18000,3-6,11000,0
CBN20129,CBN20129,Kab. Indramayu,Tukdana,CBN,18000,3-6,11000,0
CBN20130,CBN20130,Kab. Indramayu,Patrol,CBN,18000,3-6,11000,0
CBN20200,CBN20200,Kab. Kuningan,Kuningan,CBN,14000,2-3,8500,0
CBN20202,CBN20202,Kab. Kuningan,Ciawi Gebang,CBN,18000,3-6,11000,0
CBN20203,CBN20203,Kab. Kuningan,Cibingbin,CBN,18000,3-6,11000,0
CBN20204,CBN20204,Kab. Kuningan,Cibeureum ,CBN,18000,3-6,11000,0
CBN20205,CBN20205,Kab. Kuningan,Cidahu,CBN,18000,3-6,11000,0
CBN20206,CBN20206,Kab. Kuningan,Cigugur,CBN,18000,3-6,11000,0
CBN20208,CBN20208,Kab. Kuningan,Cilimus,CBN,18000,3-6,11000,0
CBN20209,CBN20209,Kab. Kuningan,Cilebak,CBN,18000,3-6,11000,0
CBN20210,CBN20210,Kab. Kuningan,Cimahi,CBN,18000,3-6,11000,0
CBN20211,CBN20211,Kab. Kuningan,Ciniru,CBN,18000,3-6,11000,0
CBN20212,CBN20212,Kab. Kuningan,Cipicung,CBN,18000,3-6,11000,0
CBN20213,CBN20213,Kab. Kuningan,Darma,CBN,18000,3-6,11000,0
CBN20214,CBN20214,Kab. Kuningan,Garawangi,CBN,18000,3-6,11000,0
CBN20215,CBN20215,Kab. Kuningan,Hantara,CBN,18000,3-6,11000,0
CBN20216,CBN20216,Kab. Kuningan,Jalaksana,CBN,18000,3-6,11000,0
CBN20217,CBN20217,Kab. Kuningan,Japara,CBN,18000,3-6,11000,0
CBN20218,CBN20218,Kab. Kuningan,Kadugede ,CBN,18000,3-6,11000,0
CBN20219,CBN20219,Kab. Kuningan,Kalimanggis,CBN,18000,3-6,11000,0
CBN20220,CBN20220,Kab. Kuningan,Karangkancana,CBN,18000,3-6,11000,0
CBN20221,CBN20221,Kab. Kuningan,Kramatmulya,CBN,18000,3-6,11000,0
CBN20222,CBN20222,Kab. Kuningan,Lebakwangi,CBN,18000,3-6,11000,0
CBN20224,CBN20224,Kab. Kuningan,Luragung,CBN,18000,3-6,11000,0
CBN20225,CBN20225,Kab. Kuningan,Maleber ,CBN,18000,3-6,11000,0
CBN20226,CBN20226,Kab. Kuningan,Mandirancan ,CBN,18000,3-6,11000,0
CBN20228,CBN20228,Kab. Kuningan,Nusaherang ,CBN,18000,3-6,11000,0
CBN20230,CBN20230,Kab. Kuningan,Pancalang ,CBN,18000,3-6,11000,0
CBN20231,CBN20231,Kab. Kuningan,Pasawahan ,CBN,18000,3-6,11000,0
CBN20232,CBN20232,Kab. Kuningan,Selajambe,CBN,18000,3-6,11000,0
CBN20233,CBN20233,Kab. Kuningan,Sindangagung ,CBN,18000,3-6,11000,0
CBN20234,CBN20234,Kab. Kuningan,Subang,CBN,18000,3-6,11000,0
CBN20237,CBN20237,Kab. Kuningan,Cigandamekar ,CBN,18000,3-6,11000,0
CBN20238,CBN20238,Kab. Kuningan,Ciwaru ,CBN,18000,3-6,11000,0
CBN20300,CBN20300,Kab. Majalengka,Majalengka,CBN,14000,2-3,8500,0
CBN20301,CBN20301,Kab. Majalengka,Argapura,CBN,18000,3-6,11000,0
CBN20302,CBN20302,Kab. Majalengka,Bantarujeg,CBN,18000,3-6,11000,0
CBN20303,CBN20303,Kab. Majalengka,Cikijing,CBN,18000,3-6,11000,0
CBN20304,CBN20304,Kab. Majalengka,Dawuan,CBN,18000,3-6,11000,0
CBN20305,CBN20305,Kab. Majalengka,Jatiwangi,CBN,14000,2-3,8500,0
CBN20306,CBN20306,Kab. Majalengka,Jatitujuh,CBN,18000,3-6,11000,0
CBN20307,CBN20307,Kab. Majalengka,Kadipaten,CBN,14000,2-3,8500,0
CBN20308,CBN20308,Kab. Majalengka,Kertajati,CBN,18000,3-6,11000,0
CBN20309,CBN20309,Kab. Majalengka,Lemahsugih,CBN,18000,3-6,11000,0
CBN20310,CBN20310,Kab. Majalengka,Leuwimunding,CBN,18000,3-6,11000,0
CBN20311,CBN20311,Kab. Majalengka,Ligung,CBN,18000,3-6,11000,0
CBN20312,CBN20312,Kab. Majalengka,Maja ,CBN,18000,3-6,11000,0
CBN20313,CBN20313,Kab. Majalengka,Palasah,CBN,18000,3-6,11000,0
CBN20314,CBN20314,Kab. Majalengka,Panyingkiran,CBN,18000,3-6,11000,0
CBN20315,CBN20315,Kab. Majalengka,Rajagaluh,CBN,18000,3-6,11000,0
CBN20317,CBN20317,Kab. Majalengka,Sukahaji,CBN,18000,3-6,11000,0
CBN20318,CBN20318,Kab. Majalengka,Sumber Jaya ,CBN,18000,3-6,11000,0
CBN20319,CBN20319,Kab. Majalengka,Talaga,CBN,18000,3-6,11000,0
CBN20320,CBN20320,Kab. Majalengka,Banjaran ,CBN,18000,3-6,11000,0
CBN20321,CBN20321,Kab. Majalengka,Cigasong ,CBN,18000,3-6,11000,0
CBN20322,CBN20322,Kab. Majalengka,Cingambul ,CBN,18000,3-6,11000,0
CBN20323,CBN20323,Kab. Majalengka,Sindangwangi ,CBN,18000,3-6,11000,0
CBN20325,CBN20325,Kab. Majalengka,Kasokendel,CBN,18000,3-6,11000,0
CBN20326,CBN20326,Kab. Majalengka,Malausma,CBN,18000,3-6,11000,0
CBN20327,CBN20327,Kab. Majalengka,Sindang,CBN,18000,3-6,11000,0
CBN20400,CBN20400,Kab. Cirebon,Sumber,CBN,14000,2-3,8500,22000
CBN20402,CBN20402,Kab. Cirebon,Arjawinangun,CBN,14000,2-3,8500,0
CBN20403,CBN20403,Kab. Cirebon,Astanajapura,CBN,18000,3-6,11000,0
CBN20404,CBN20404,Kab. Cirebon,Babakan,CBN,18000,3-6,11000,0
CBN20405,CBN20405,Kab. Cirebon,Beber,CBN,18000,3-6,11000,0
CBN20406,CBN20406,Kab. Cirebon,Ciledug ,CBN,18000,3-6,11000,0
CBN20407,CBN20407,Kab. Cirebon,Cirebon Utara,CBN,11000,1-2,7000,0
CBN20408,CBN20408,Kab. Cirebon,Cirebon Selatan,CBN,14000,2-3,8500,0
CBN20409,CBN20409,Kab. Cirebon,Ciwaringin,CBN,14000,2-3,8500,0
CBN20410,CBN20410,Kab. Cirebon,Depok ,CBN,14000,2-3,8500,0
CBN20411,CBN20411,Kab. Cirebon,Dukupuntang,CBN,14000,2-3,8500,0
CBN20412,CBN20412,Kab. Cirebon,Gebang ,CBN,18000,3-6,11000,0
CBN20413,CBN20413,Kab. Cirebon,Gegesik,CBN,14000,2-3,8500,0
CBN20414,CBN20414,Kab. Cirebon,Gempol ,CBN,14000,2-3,8500,0
CBN20415,CBN20415,Kab. Cirebon,Kaliwedi,CBN,14000,2-3,8500,0
CBN20416,CBN20416,Kab. Cirebon,Kapetakan,CBN,14000,2-3,8500,0
CBN20417,CBN20417,Kab. Cirebon,Karangsembung ,CBN,18000,3-6,11000,0
CBN20418,CBN20418,Kab. Cirebon,Karangwareng,CBN,18000,3-6,11000,0
CBN20419,CBN20419,Kab. Cirebon,Kedawung,CBN,11000,1-2,7000,22000
CBN20420,CBN20420,Kab. Cirebon,Klangenan,CBN,14000,2-3,8500,0
CBN20421,CBN20421,Kab. Cirebon,Lemahabang,CBN,18000,3-6,11000,0
CBN20422,CBN20422,Kab. Cirebon,Losari,CBN,18000,3-6,11000,0
CBN20423,CBN20423,Kab. Cirebon,Mundu,CBN,11000,1-2,7000,22000
CBN20424,CBN20424,Kab. Cirebon,Pabedilan,CBN,18000,3-6,11000,0
CBN20425,CBN20425,Kab. Cirebon,Susukan ,CBN,14000,2-3,8500,0
CBN20426,CBN20426,Kab. Cirebon,Pabuaran ,CBN,18000,3-6,11000,0
CBN20427,CBN20427,Kab. Cirebon,Susukanlebak,CBN,14000,2-3,8500,0
CBN20428,CBN20428,Kab. Cirebon,Palimanan,CBN,18000,3-6,11000,22000
CBN20429,CBN20429,Kab. Cirebon,Waled,CBN,18000,3-6,11000,0
CBN20430,CBN20430,Kab. Cirebon,Pangenan,CBN,18000,3-6,11000,0
CBN20431,CBN20431,Kab. Cirebon,Weru,CBN,14000,2-3,8500,0
CBN20432,CBN20432,Kab. Cirebon,Panguragan,CBN,18000,3-6,11000,0
CBN20433,CBN20433,Kab. Cirebon,Pasaleman,CBN,14000,2-3,8500,0
CBN20434,CBN20434,Kab. Cirebon,Plered ,CBN,11000,1-2,7000,22000
CBN20435,CBN20435,Kab. Cirebon,Plumbon,CBN,14000,2-3,8500,0
CBN20436,CBN20436,Kab. Cirebon,Tengah Tani ,CBN,11000,1-2,7000,22000
CBN20438,CBN20438,Kab. Cirebon,Sedong,CBN,18000,3-6,11000,0
CBN20439,CBN20439,Kab. Cirebon,Jamblang,CBN,18000,3-6,11000,0
CBN20440,CBN20440,Kab. Cirebon,Suranenggala,CBN,18000,3-6,11000,0
CBN20441,CBN20441,Kab. Cirebon,Greged,CBN,18000,3-6,11000,0
CBN20442,CBN20442,Kab. Cirebon,Gunung Jati,CBN,18000,3-6,11000,0
CBN20443,CBN20443,Kab. Cirebon,Talun,CBN,18000,3-6,11000,0
CGK10000,CGK10000,DKI Jakarta,Jakarta,CGK,10000,1-2,6000,13000
CGK10100,CGK10100,Kota Administrasi Jakarta Barat,Jakarta Barat,CGK,10000,1-2,6000,13000
CGK10101,CGK10101,Kota Administrasi Jakarta Barat,Grogol ,CGK,10000,1-2,6000,13000
CGK10102,CGK10102,Kota Administrasi Jakarta Barat,Kalideres ,CGK,10000,1-2,6000,13000
CGK10103,CGK10103,Kota Administrasi Jakarta Barat,Kebon Jeruk ,CGK,10000,1-2,6000,13000
CGK10104,CGK10104,Kota Administrasi Jakarta Barat,Kembangan ,CGK,10000,1-2,6000,13000
CGK10105,CGK10105,Kota Administrasi Jakarta Barat,Palmerah ,CGK,10000,1-2,6000,13000
CGK10106,CGK10106,Kota Administrasi Jakarta Barat,Taman Sari ,CGK,10000,1-2,6000,13000
CGK10107,CGK10107,Kota Administrasi Jakarta Barat,Tambora,CGK,10000,1-2,6000,13000
CGK10108,CGK10108,Kota Administrasi Jakarta Barat,Cengkareng ,CGK,10000,1-2,6000,13000
CGK10200,CGK10200,Kota Administrasi Jakarta Selatan,Jakarta Selatan,CGK,10000,1-2,6000,13000
CGK10201,CGK10201,Kota Administrasi Jakarta Selatan,Jagakarsa ,CGK,10000,1-2,6000,13000
CGK10202,CGK10202,Kota Administrasi Jakarta Selatan,Kebayoran Baru,CGK,10000,1-2,6000,13000
CGK10203,CGK10203,Kota Administrasi Jakarta Selatan,Kebayoran Lama,CGK,10000,1-2,6000,13000
CGK10204,CGK10204,Kota Administrasi Jakarta Selatan,Mampang Prapatan,CGK,10000,1-2,6000,13000
CGK10205,CGK10205,Kota Administrasi Jakarta Selatan,Pancoran ,CGK,10000,1-2,6000,13000
CGK10206,CGK10206,Kota Administrasi Jakarta Selatan,Pasar Minggu ,CGK,10000,1-2,6000,13000
CGK10207,CGK10207,Kota Administrasi Jakarta Selatan,Pesanggrahan ,CGK,10000,1-2,6000,13000
CGK10208,CGK10208,Kota Administrasi Jakarta Selatan,Setiabudi ,CGK,10000,1-2,6000,13000
CGK10209,CGK10209,Kota Administrasi Jakarta Selatan,Tebet,CGK,10000,1-2,6000,13000
CGK10211,CGK10211,Kota Administrasi Jakarta Selatan,Cilandak,CGK,10000,1-2,6000,13000
CGK10300,CGK10300,Kota Administrasi Jakarta Pusat,Jakarta Pusat,CGK,10000,1-2,6000,13000
CGK10301,CGK10301,Kota Administrasi Jakarta Pusat,Cempaka Putih ,CGK,10000,1-2,6000,13000
CGK10302,CGK10302,Kota Administrasi Jakarta Pusat,Gambir ,CGK,10000,1-2,6000,13000
CGK10303,CGK10303,Kota Administrasi Jakarta Pusat,Johar Baru ,CGK,10000,1-2,6000,13000
CGK10304,CGK10304,Kota Administrasi Jakarta Pusat,Kemayoran ,CGK,10000,1-2,6000,13000
CGK10305,CGK10305,Kota Administrasi Jakarta Pusat,Menteng ,CGK,10000,1-2,6000,13000
CGK10306,CGK10306,Kota Administrasi Jakarta Pusat,Sawah Besar ,CGK,10000,1-2,6000,13000
CGK10307,CGK10307,Kota Administrasi Jakarta Pusat,Senen ,CGK,10000,1-2,6000,13000
CGK10308,CGK10308,Kota Administrasi Jakarta Pusat,Tanah Abang,CGK,10000,1-2,6000,13000
CGK10400,CGK10400,Kota Administrasi Jakarta Utara,Jakarta Utara,CGK,10000,1-2,6000,13000
CGK10401,CGK10401,Kota Administrasi Jakarta Utara,Kelapa Gading ,CGK,10000,1-2,6000,13000
CGK10402,CGK10402,Kota Administrasi Jakarta Utara,Koja ,CGK,10000,1-2,6000,13000
CGK10403,CGK10403,Kota Administrasi Jakarta Utara,Pademangan ,CGK,10000,1-2,6000,13000
CGK10404,CGK10404,Kota Administrasi Jakarta Utara,Penjaringan ,CGK,10000,1-2,6000,13000
CGK10405,CGK10405,Kota Administrasi Jakarta Utara,Tanjung Priok,CGK,10000,1-2,6000,13000
CGK10406,CGK10406,Kota Administrasi Jakarta Utara,Cilincing ,CGK,10000,1-2,6000,13000
CGK10500,CGK10500,Kota Administrasi Jakarta Timur,Jakarta Timur,CGK,10000,1-2,6000,13000
CGK10501,CGK10501,Kota Administrasi Jakarta Timur,Cakung ,CGK,10000,1-2,6000,13000
CGK10502,CGK10502,Kota Administrasi Jakarta Timur,Cipayung ,CGK,10000,1-2,6000,13000
CGK10503,CGK10503,Kota Administrasi Jakarta Timur,Ciracas,CGK,10000,1-2,6000,13000
CGK10504,CGK10504,Kota Administrasi Jakarta Timur,Duren Sawit ,CGK,10000,1-2,6000,13000
CGK10505,CGK10505,Kota Administrasi Jakarta Timur,Jatinegara ,CGK,10000,1-2,6000,13000
CGK10506,CGK10506,Kota Administrasi Jakarta Timur,Kramat Jati ,CGK,10000,1-2,6000,13000
CGK10507,CGK10507,Kota Administrasi Jakarta Timur,Makassar ,CGK,10000,1-2,6000,13000
CGK10508,CGK10508,Kota Administrasi Jakarta Timur,Matraman ,CGK,10000,1-2,6000,13000
CGK10509,CGK10509,Kota Administrasi Jakarta Timur,Pasar Rebo ,CGK,10000,1-2,6000,13000
CGK10510,CGK10510,Kota Administrasi Jakarta Timur,Pulo Gadung,CGK,10000,1-2,6000,13000
CGK10600,CGK10600,Kota Administrasi Kepulauan Seribu,Pulau Pramuka,CGK,10000,2-3,6000,0
CGK10601,CGK10601,Kota Administrasi Kepulauan Seribu,Kepulauan Seribu Selatan,CGK,10000,2-3,6000,0
CGK10602,CGK10602,Kota Administrasi Kepulauan Seribu,Kepulauan Seribu Utara,CGK,10000,2-3,6000,0
CLG10000,CLG10000,Kota Cilegon,Cilegon,CLG,10000,1-2,6000,22000
CLG10004,CLG10004,Kota Cilegon,Merak,CLG,10000,1-2,6000,22000
CLG10037,CLG10037,Kota Cilegon,Cibeber,CLG,10000,1-2,6000,22000
CLG10039,CLG10039,Kota Cilegon,Citangkil,CLG,10000,1-2,6000,22000
CLG10040,CLG10040,Kota Cilegon,Ciwandan,CLG,10000,1-2,6000,22000
CLG10041,CLG10041,Kota Cilegon,Gerogol,CLG,10000,1-2,6000,22000
CLG10042,CLG10042,Kota Cilegon,Jombang ,CLG,10000,1-2,6000,22000
CLG10043,CLG10043,Kota Cilegon,Purwakarta,CLG,10000,1-2,6000,22000
CLG10044,CLG10044,Kota Cilegon,Pulomerak,CLG,10000,1-2,6000,22000
CLG20100,CLG20100,Kab. Pandeglang,Pandeglang,CLG,11000,2-3,7000,22000
