"EXPEDITION_IN_CODE";"EXPEDITION_IN_CITY";"EXPEDITION_IN_DISTRICT";"EXPEDITION_IN_PROVINCE";"EXPEDITION_IN_PRICE_REG";"EXPEDITION_IN_PRICE_REG_ETD";"EXPEDITION_IN_PRICE_CARGO";"EXPEDITION_IN_PRICE_CARGO_ETD";"EXPEDITION_IN_PRICE_BEST";"EXPEDITION_IN_PRICE_BEST_ETD"
"TKG20357";"Kota Metro";"Metro Selatan";"LAMPUNG";0;"";0;"";0;""
"TKG20358";"Kota Metro";"Metro Timur";"LAMPUNG";0;"";0;"";0;""
"TKG20359";"Kota Metro";"Metro Utara";"LAMPUNG";0;"";0;"";0;""
"TKG20400";"Kab. Lampung Barat";"Liwa";"LAMPUNG";0;"";0;"";0;""
"TKG20401";"Kab. Lampung Barat";"Balik Bukit";"LAMPUNG";0;"";0;"";0;""
"TKG20402";"Kab. Lampung Barat";"Belalau";"LAMPUNG";0;"";0;"";0;""
"TKG20403";"Kab. Lampung Barat";"Pesisir Utara";"LAMPUNG";0;"";0;"";0;""
"TKG20404";"Kab. Lampung Barat";"Pesisir Tengah / Krui";"LAMPUNG";0;"";0;"";0;""
"TKG20405";"Kab. Lampung Barat";"Pesisir Selatan";"LAMPUNG";0;"";0;"";0;""
"TKG20406";"Kab. Lampung Barat";"Sumber Jaya";"LAMPUNG";0;"";0;"";0;""
"TKG20407";"Kab. Lampung Barat";"Batu Brak";"LAMPUNG";0;"";0;"";0;""
"TKG20408";"Kab. Lampung Barat";"Bengkunat";"LAMPUNG";0;"";0;"";0;""
"TKG20409";"Kab. Lampung Barat";"Karya Penggawa";"LAMPUNG";0;"";0;"";0;""
"TKG20410";"Kab. Lampung Barat";"Lemong";"LAMPUNG";0;"";0;"";0;""
"TKG20411";"Kab. Lampung Barat";"Sekincau";"LAMPUNG";0;"";0;"";0;""
"TKG20412";"Kab. Lampung Barat";"Sukau";"LAMPUNG";0;"";0;"";0;""
"TKG20413";"Kab. Lampung Barat";"Suoh";"LAMPUNG";0;"";0;"";0;""
"TKG20414";"Kab. Lampung Barat";"Way Tenong";"LAMPUNG";0;"";0;"";0;""
"TKG20415";"Kab. Lampung Barat";"Kebun Tebu";"LAMPUNG";0;"";0;"";0;""
"TKG20416";"Kab. Lampung Barat";"Gedung Surian";"LAMPUNG";0;"";0;"";0;""
"TKG20417";"Kab. Lampung Barat";"Pagar Dewa";"LAMPUNG";0;"";0;"";0;""
"TKG20418";"Kab. Lampung Barat";"Lumbok Seminung";"LAMPUNG";0;"";0;"";0;""
"TKG20419";"Kab. Lampung Barat";"Batu Ketulis";"LAMPUNG";0;"";0;"";0;""
"TKG20420";"Kab. Lampung Barat";"Bandar Negeri Suoh";"LAMPUNG";0;"";0;"";0;""
"TKG20421";"Kab. Lampung Barat";"Air Hitam";"LAMPUNG";0;"";0;"";0;""
"TKG20900";"Kab. Lampung Tengah";"Gunung Sugih";"LAMPUNG";0;"";0;"";0;""
"TKG20901";"Kab. Lampung Tengah";"Padang Ratu";"LAMPUNG";0;"";0;"";0;""
"TKG20902";"Kab. Lampung Tengah";"Seputih Mataram";"LAMPUNG";0;"";0;"";0;""
"TKG20903";"Kab. Lampung Tengah";"Seputih Banyak";"LAMPUNG";0;"";0;"";0;""
"TKG20904";"Kab. Lampung Tengah";"Seputih Surabaya";"LAMPUNG";0;"";0;"";0;""
"TKG20905";"Kab. Lampung Tengah";"Seputih Raman";"LAMPUNG";0;"";0;"";0;""
"TKG20906";"Kab. Lampung Tengah";"Terbanggi Besar / Bandar Jaya";"LAMPUNG";0;"";0;"";0;""
"TKG20907";"Kab. Lampung Tengah";"Anak Tuha";"LAMPUNG";0;"";0;"";0;""
"TKG20908";"Kab. Lampung Tengah";"Bandar Mataram";"LAMPUNG";0;"";0;"";0;""
"TKG20909";"Kab. Lampung Tengah";"Bandar Surabaya";"LAMPUNG";0;"";0;"";0;""
"TKG20910";"Kab. Lampung Tengah";"Bangunrejo";"LAMPUNG";0;"";0;"";0;""
"TKG20911";"Kab. Lampung Tengah";"Bekri";"LAMPUNG";0;"";0;"";0;""
"TKG20912";"Kab. Lampung Tengah";"Bumi Nabung";"LAMPUNG";0;"";0;"";0;""
"TKG20913";"Kab. Lampung Tengah";"Bumi Ratu Nuban";"LAMPUNG";0;"";0;"";0;""
"TKG20914";"Kab. Lampung Tengah";"Kalirejo";"LAMPUNG";0;"";0;"";0;""
"TKG20915";"Kab. Lampung Tengah";"Kota Gajah";"LAMPUNG";0;"";0;"";0;""
"TKG20916";"Kab. Lampung Tengah";"Pubian";"LAMPUNG";0;"";0;"";0;""
"TKG20917";"Kab. Lampung Tengah";"Punggur";"LAMPUNG";0;"";0;"";0;""
"TKG20918";"Kab. Lampung Tengah";"Rumbia";"LAMPUNG";0;"";0;"";0;""
"TKG20919";"Kab. Lampung Tengah";"Selagai Lingga";"LAMPUNG";0;"";0;"";0;""
"TKG20920";"Kab. Lampung Tengah";"Sendang Agung";"LAMPUNG";0;"";0;"";0;""
"TKG20921";"Kab. Lampung Tengah";"Seputih Agung";"LAMPUNG";0;"";0;"";0;""
"TKG20922";"Kab. Lampung Tengah";"Terusan Nunyai";"LAMPUNG";0;"";0;"";0;""
"TKG20923";"Kab. Lampung Tengah";"Trimurjo";"LAMPUNG";0;"";0;"";0;""
"TKG20924";"Kab. Lampung Tengah";"WAY PANGUBUAN";"LAMPUNG";0;"";0;"";0;""
"TKG20925";"Kab. Lampung Tengah";"Way Seputih";"LAMPUNG";0;"";0;"";0;""
"TKG20927";"Kab. Lampung Tengah";"Bandar Jaya";"LAMPUNG";0;"";0;"";0;""
"TKG20929";"Kab. Lampung Tengah";"Putra Rumbia";"LAMPUNG";0;"";0;"";0;""
"TKG20930";"Kab. Lampung Tengah";"Anak Ratu Aji";"LAMPUNG";0;"";0;"";0;""
"TKG20955";"Kab. Mesuji";"Mesuji Timur";"LAMPUNG";0;"";0;"";0;""
"TKG20957";"Kab. Mesuji";"Panca Jaya";"LAMPUNG";0;"";0;"";0;""
"TKG21000";"Kab. Lampung Timur";"Sukadana ";"LAMPUNG";0;"";0;"";0;""
"TKG21001";"Kab. Lampung Timur";"BATANG HARI";"LAMPUNG";0;"";0;"";0;""
"TKG21002";"Kab. Lampung Timur";"Jabung/Gunung balak";"LAMPUNG";0;"";0;"";0;""
"TKG21003";"Kab. Lampung Timur";"Labuhan Maringgai";"LAMPUNG";0;"";0;"";0;""
"TKG21004";"Kab. Lampung Timur";"Pekalongan";"LAMPUNG";0;"";0;"";0;""
"TKG21005";"Kab. Lampung Timur";"Purbolinggo";"LAMPUNG";0;"";0;"";0;""
"TKG21006";"Kab. Lampung Timur";"Raman Utara";"LAMPUNG";0;"";0;"";0;""
"TKG21007";"Kab. Lampung Timur";"Sekampung";"LAMPUNG";0;"";0;"";0;""
"TKG21008";"Kab. Lampung Timur";"Way Jepara";"LAMPUNG";0;"";0;"";0;""
"TKG21009";"Kab. Lampung Timur";"BANDAR SRIBAWANO";"LAMPUNG";0;"";0;"";0;""
"TKG21010";"Kab. Lampung Timur";"Batanghari Nuban";"LAMPUNG";0;"";0;"";0;""
"TKG21011";"Kab. Lampung Timur";"Braja Slebah";"LAMPUNG";0;"";0;"";0;""
"TKG21012";"Kab. Lampung Timur";"Bumi Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21013";"Kab. Lampung Timur";"Gunung Pelindung";"LAMPUNG";0;"";0;"";0;""
"TKG21015";"Kab. Lampung Timur";"Margatiga";"LAMPUNG";0;"";0;"";0;""
"TKG21016";"Kab. Lampung Timur";"Mataram Baru";"LAMPUNG";0;"";0;"";0;""
"TKG21017";"Kab. Lampung Timur";"Melinting";"LAMPUNG";0;"";0;"";0;""
"TKG21018";"Kab. Lampung Timur";"Metro Kibang";"LAMPUNG";0;"";0;"";0;""
"TKG21019";"Kab. Lampung Timur";"Pasir Sakti";"LAMPUNG";0;"";0;"";0;""
"TKG21020";"Kab. Lampung Timur";"Sekampung Udik";"LAMPUNG";0;"";0;"";0;""
"TKG21021";"Kab. Lampung Timur";"Waway Karya";"LAMPUNG";0;"";0;"";0;""
"TKG21022";"Kab. Lampung Timur";"Way Bungur";"LAMPUNG";0;"";0;"";0;""
"TKG21025";"Kab. Lampung Timur";"Marga Sekampung";"LAMPUNG";0;"";0;"";0;""
"TKG21100";"Kab. Way Kanan";"Blambangan umpu";"LAMPUNG";0;"";0;"";0;""
"TKG21101";"Kab. Way Kanan";"Bahuga";"LAMPUNG";0;"";0;"";0;""
"TKG21102";"Kab. Way Kanan";"Baradatu";"LAMPUNG";0;"";0;"";0;""
"TKG21103";"Kab. Way Kanan";"Kasui";"LAMPUNG";0;"";0;"";0;""
"TKG21104";"Kab. Way Kanan";"Banjit/Banjid";"LAMPUNG";0;"";0;"";0;""
"TKG21106";"Kab. Way Kanan";"Gunung Labuhan";"LAMPUNG";0;"";0;"";0;""
"TKG21107";"Kab. Way Kanan";"Negeri Batin";"LAMPUNG";0;"";0;"";0;""
"TKG21108";"Kab. Way Kanan";"Negeri Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21109";"Kab. Way Kanan";"Negeri Besar";"LAMPUNG";0;"";0;"";0;""
"TKG21110";"Kab. Way Kanan";"Pakuan Ratu";"LAMPUNG";0;"";0;"";0;""
"TKG21111";"Kab. Way Kanan";"Rebang Tangkas";"LAMPUNG";0;"";0;"";0;""
"TKG21112";"Kab. Way Kanan";"Way Tuba";"LAMPUNG";0;"";0;"";0;""
"TKG21115";"Kab. Way Kanan";"Buay Bahuga";"LAMPUNG";0;"";0;"";0;""
"TKG21116";"Kab. Way Kanan";"Blambangan";"LAMPUNG";0;"";0;"";0;""
"TKG21117";"Kab. Way Kanan";"Bumi Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21200";"Kab. Tulang Bawang";"Menggala";"LAMPUNG";0;"";0;"";0;""
"TKG21201";"Kab. Tulang Bawang";"Mesuji ";"LAMPUNG";0;"";0;"";0;""
"TKG21202";"Kab. Tulang Bawang";"Tulang Bawang Tengah";"LAMPUNG";0;"";0;"";0;""
"TKG21203";"Kab. Tulang Bawang";"Tulang Bawang Udik";"LAMPUNG";0;"";0;"";0;""
"TKG21204";"Kab. Tulang Bawang";"Banjar Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21205";"Kab. Tulang Bawang";"Gedung Aji";"LAMPUNG";0;"";0;"";0;""
"TKG21206";"Kab. Tulang Bawang";"Gedung Meneng";"LAMPUNG";0;"";0;"";0;""
"TKG21207";"Kab. Tulang Bawang";"Gunung Terang";"LAMPUNG";0;"";0;"";0;""
"TKG21208";"Kab. Tulang Bawang";"Lambu Kibang";"LAMPUNG";0;"";0;"";0;""
"TKG21209";"Kab. Tulang Bawang";"Penawar Tama";"LAMPUNG";0;"";0;"";0;""
"TKG21210";"Kab. Tulang Bawang";"Rawajitu Selatan";"LAMPUNG";0;"";0;"";0;""
"TKG21211";"Kab. Tulang Bawang";"Rawajitu Utara";"LAMPUNG";0;"";0;"";0;""
"TKG21212";"Kab. Tulang Bawang";"Simpang Pematang";"LAMPUNG";0;"";0;"";0;""
"TKG21213";"Kab. Tulang Bawang";"Tanjung Raya";"LAMPUNG";0;"";0;"";0;""
"TKG21214";"Kab. Tulang Bawang";"Tumi Jajar";"LAMPUNG";0;"";0;"";0;""
"TKG21215";"Kab. Tulang Bawang";"Way Serdang";"LAMPUNG";0;"";0;"";0;""
"TKG21216";"Kab. Tulang Bawang";"Rawajitu Timur";"LAMPUNG";0;"";0;"";0;""
"TKG21217";"Kab. Tulang Bawang";"Penawar Aji";"LAMPUNG";0;"";0;"";0;""
"TKG21218";"Kab. Tulang Bawang";"Banjar Margo";"LAMPUNG";0;"";0;"";0;""
"TKG21219";"Kab. Tulang Bawang";"Rawa Pitu";"LAMPUNG";0;"";0;"";0;""
"TKG21220";"Kab. Tulang Bawang";"Meraksa Aji";"LAMPUNG";0;"";0;"";0;""
"TKG21221";"Kab. Tulang Bawang";"Menggala Timur";"LAMPUNG";0;"";0;"";0;""
"TKG21222";"Kab. Tulang Bawang";"Gedung Aji Baru";"LAMPUNG";0;"";0;"";0;""
"TKG21223";"Kab. Tulang Bawang";"Dente Teladas";"LAMPUNG";0;"";0;"";0;""
"TKG21224";"Kab. Tulang Bawang";"Banjar Baru";"LAMPUNG";0;"";0;"";0;""
"TKG21228";"Kab. Tulang Bawang Barat";"Way Kenanga";"LAMPUNG";0;"";0;"";0;""
"TKG21231";"Kab. Tulang Bawang Barat";"Gunung Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21232";"Kab. Tulang Bawang Barat";"Pagar Dewa";"LAMPUNG";0;"";0;"";0;""
"TKG21233";"Kab. Tulang Bawang Barat";"Tumijajar";"LAMPUNG";0;"";0;"";0;""
"TKG21300";"Kab. Tanggamus";"Kota Agung";"LAMPUNG";0;"";0;"";0;""
"TKG21301";"Kab. Tanggamus";"Gading Rejo";"LAMPUNG";0;"";0;"";0;""
"TKG21302";"Kab. Tanggamus";"Pagelaran";"LAMPUNG";0;"";0;"";0;""
"TKG21303";"Kab. Tanggamus";"Pringsewu";"LAMPUNG";0;"";0;"";0;""
"TKG21304";"Kab. Tanggamus";"Pulau Panggung";"LAMPUNG";0;"";0;"";0;""
"TKG21305";"Kab. Tanggamus";"Sukoharjo";"LAMPUNG";0;"";0;"";0;""
"TKG21306";"Kab. Tanggamus";"Talang Padang";"LAMPUNG";0;"";0;"";0;""
"TKG21307";"Kab. Tanggamus";"Wonosobo";"LAMPUNG";0;"";0;"";0;""
"TKG21308";"Kab. Tanggamus";"Adi Luwih";"LAMPUNG";0;"";0;"";0;""
"TKG21309";"Kab. Tanggamus";"Cukup Balak";"LAMPUNG";0;"";0;"";0;""
"TKG21310";"Kab. Tanggamus";"Kelumbayan";"LAMPUNG";0;"";0;"";0;""
"TKG21311";"Kab. Tanggamus";"Pardasuka";"LAMPUNG";0;"";0;"";0;""
"TKG21312";"Kab. Tanggamus";"Pematang Sawa";"LAMPUNG";0;"";0;"";0;""
"TKG21313";"Kab. Tanggamus";"Pugung";"LAMPUNG";0;"";0;"";0;""
"TKG21314";"Kab. Tanggamus";"Semaka";"LAMPUNG";0;"";0;"";0;""
"TKG21315";"Kab. Tanggamus";"Sumberejo";"LAMPUNG";0;"";0;"";0;""
"TKG21316";"Kab. Tanggamus";"Ulubelu";"LAMPUNG";0;"";0;"";0;""
"TKG21317";"Kab. Tanggamus";"Gisting";"LAMPUNG";0;"";0;"";0;""
"TKG21318";"Kab. Tanggamus";"Kota Agung Barat";"LAMPUNG";0;"";0;"";0;""
"TKG21319";"Kab. Tanggamus";"Gunung Alip";"LAMPUNG";0;"";0;"";0;""
"TKG21320";"Kab. Tanggamus";"Limau";"LAMPUNG";0;"";0;"";0;""
"TKG21321";"Kab. Tanggamus";"Kota Agung Timur";"LAMPUNG";0;"";0;"";0;""
"TKG21322";"Kab. Tanggamus";"Kelumbayan Barat";"LAMPUNG";0;"";0;"";0;""
"TKG21323";"Kab. Pringsewu";"Ambarawa";"LAMPUNG";0;"";0;"";0;""
"TKG22323";"Kab. Tanggamus";"Bulok";"LAMPUNG";0;"";0;"";0;""
"TKG21324";"Kab. Pringsewu";"Pagelaran Utara";"LAMPUNG";0;"";0;"";0;""
"TKG22324";"Kab. Tanggamus";"Bandar Negeri Semuong";"LAMPUNG";0;"";0;"";0;""
"TKG21325";"Kab. Pringsewu";"Banyumas";"LAMPUNG";0;"";0;"";0;""
"TKG22325";"Kab. Tanggamus";"Air Naningan";"LAMPUNG";0;"";0;"";0;""
"TKG21400";"Kab. Pesawaran";"Gedong Tataan";"LAMPUNG";0;"";0;"";0;""
"TKG21401";"Kab. Pesawaran";"Kedondong";"LAMPUNG";0;"";0;"";0;""
"TKG21402";"Kab. Pesawaran";"Padang Cermin";"LAMPUNG";0;"";0;"";0;""
"TKG21403";"Kab. Pesawaran";"Negeri Katon";"LAMPUNG";0;"";0;"";0;""
"TKG21404";"Kab. Pesawaran";"Pundung Pidada";"LAMPUNG";0;"";0;"";0;""
"TKG21405";"Kab. Pesawaran";"Tegineneng";"LAMPUNG";0;"";0;"";0;""
"TKG21406";"Kab. Pesawaran";"Way Lima";"LAMPUNG";0;"";0;"";0;""
"TKG21407";"Kab. Pesawaran";"Way Khilau";"LAMPUNG";0;"";0;"";0;""
"TKG21408";"Kab. Pesawaran";"Marga Punduh";"LAMPUNG";0;"";0;"";0;""
"TKG21409";"Kab. Pesawaran";"Teluk Pandan";"LAMPUNG";0;"";0;"";0;""
"TKG21410";"Kab. Pesawaran";"Way Ratai";"LAMPUNG";0;"";0;"";0;""
"TKG21414";"Kab. Pesisir Barat";"Krui Selatan";"LAMPUNG";0;"";0;"";0;""
"TKG21417";"Kab. Pesisir Barat";"Way Krui";"LAMPUNG";0;"";0;"";0;""
"TKG21418";"Kab. Pesisir Barat";"Pulau Pisang";"LAMPUNG";0;"";0;"";0;""
"TKG21419";"Kab. Pesisir Barat";"Ngambur";"LAMPUNG";0;"";0;"";0;""
"TKG21420";"Kab. Pesisir Barat";"Bengkunat Belimbing";"LAMPUNG";0;"";0;"";0;""
"TNJ10000";"Kota Tanjung Pinang";"Tanjung Pinang";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10016";"Kota Tanjung Pinang";"Bukit Bestari";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10017";"Kota Tanjung Pinang";"Tanjung Pinang Barat";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10018";"Kota Tanjung Pinang";"Tanjung Pinang Kota";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10019";"Kota Tanjung Pinang";"Tanjung Pinang Timur";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10020";"Kota Tanjung Pinang";"Senggarang";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10021";"Kota Tanjung Pinang";"Dompak";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10023";"Kota Tanjung Pinang";"Pulau Penyengat";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10024";"Kota Tanjung Pinang";"Kota Piring";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10100";"Kab. Bintan";"Bandar Sri Bintan";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10101";"Kab. Bintan";"Bintan Timur";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10102";"Kab. Bintan";"Tanjung Uban/Bintan Utara";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10103";"Kab. Bintan";"Gunung Kijang";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10104";"Kab. Bintan";"Tambelan";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10105";"Kab. Bintan";"Teluk Bintan";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10106";"Kab. Bintan";"Teluk Sebong";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10107";"Kab. Bintan";"Lagoi";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10108";"Kab. Bintan";"Toapaya";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10109";"Kab. Bintan";"Mantang";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10110";"Kab. Bintan";"Bintan Pesisir";"KEPULAUAN RIAU";0;"";0;"";0;""
"TNJ10111";"Kab. Bintan";"Seri Kuala Lobam";"KEPULAUAN RIAU";0;"";0;"";0;""
"TRK10000";"Kota Tarakan";"Tarakan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK10011";"Kota Tarakan";"Tarakan Barat ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK10012";"Kota Tarakan";"Tarakan Tengah";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK10013";"Kota Tarakan";"Tarakan Timur ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK10014";"Kota Tarakan";"Tarakan Utara";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20100";"Kab. Bulungan";"Tanjung Selor";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20103";"Kab. Bulungan";"Peso / Longpeso";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20105";"Kab. Bulungan";"Pulau Bunyu";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20106";"Kab. Bulungan";"Peso Hilir ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20107";"Kab. Bulungan";"Sekatak ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20108";"Kab. Bulungan";"Tanjung Palas ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20109";"Kab. Bulungan";"Tanjung Palas Barat";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20110";"Kab. Bulungan";"Tanjung Palas Tengah ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20111";"Kab. Bulungan";"Tanjung Palas Timur ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20112";"Kab. Bulungan";"Tanjung Palas Utara ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20200";"Kab. Malinau";"Malinau";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20201";"Kab. Malinau";"Mentarang";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20202";"Kab. Malinau";"Kayan Hulu ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20203";"Kab. Malinau";"Kayan Hilir";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20204";"Kab. Malinau";"Pujungan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20205";"Kab. Malinau";"Malinau Barat ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20206";"Kab. Malinau";"Malinau Selatan ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20207";"Kab. Malinau";"Malinau Utara";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20208";"Kab. Malinau";"Sungai Boh";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20209";"Kab. Malinau";"Bahau Hulu";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20210";"Kab. Malinau";"Kayan Selatan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20211";"Kab. Malinau";"Malinau Selatan Hilir";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20212";"Kab. Malinau";"Malinau Selatan Hulu";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20213";"Kab. Malinau";"Mentarang Hulu";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20214";"Kab. Malinau";"Sungai Tubu";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20215";"Kab. Malinau";"Malinau Kota";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20300";"Kab. Nunukan";"Nunukan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20301";"Kab. Nunukan";"Krayan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20302";"Kab. Nunukan";"Lumbis";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20303";"Kab. Nunukan";"Krayan Selatan ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20304";"Kab. Nunukan";"Sebatik";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20305";"Kab. Nunukan";"Sebuku";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20307";"Kab. Nunukan";"Lumbis Ogong";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20308";"Kab. Nunukan";"Sebatik Barat";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20309";"Kab. Nunukan";"Nunukan Selatan";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20310";"Kab. Nunukan";"Sebatik Tengah";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20311";"Kab. Nunukan";"Sebatik Timur";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20312";"Kab. Nunukan";"Sebatik Utara";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20313";"Kab. Nunukan";"Sei Menggaris";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20314";"Kab. Nunukan";"Sembakung Atulai";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20315";"Kab. Nunukan";"Tulin Onsoi";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20316";"Kab. Nunukan";"Sekatak ";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20400";"Kab. Tana Tidung";"Tanah Tidung";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20401";"Kab. Tana Tidung";"Sembakung";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20402";"Kab. Tana Tidung";"Sesayap";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20403";"Kab. Tana Tidung";"Sesayap Hilir";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20404";"Kab. Tana Tidung";"Tanah Lia";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20405";"Kab. Tana Tidung";"Betayau";"KALIMANTAN UTARA";0;"";0;"";0;""
"TRK20406";"Kab. Tana Tidung";"Muruk Rian";"KALIMANTAN UTARA";0;"";0;"";0;""
"TTE10000";"Kota Ternate";"Ternate";"MALUKU UTARA";0;"";0;"";0;""
"TTE10021";"Kota Ternate";"Moti";"MALUKU UTARA";0;"";0;"";0;""
"TTE10022";"Kota Ternate";"Ternate Selatan";"MALUKU UTARA";0;"";0;"";0;""
"TTE10023";"Kota Ternate";"Ternate Utara";"MALUKU UTARA";0;"";0;"";0;""
"TTE10024";"Kota Ternate";"Pulau Ternate";"MALUKU UTARA";0;"";0;"";0;""
"TTE10025";"Kota Ternate";"Pulau Hiri";"MALUKU UTARA";0;"";0;"";0;""
"TTE10026";"Kota Ternate";"Pulau Batang Dua";"MALUKU UTARA";0;"";0;"";0;""
"TTE10028";"Kota Ternate";"Kota Ternate Tengah";"MALUKU UTARA";0;"";0;"";0;""
"TTE20200";"Kab. Halmahera Barat";"Jailolo";"MALUKU UTARA";0;"";0;"";0;""
"TTE20201";"Kab. Halmahera Barat";"Jailolo Selatan";"MALUKU UTARA";0;"";0;"";0;""
"TTE20202";"Kab. Halmahera Barat";"Ibu";"MALUKU UTARA";0;"";0;"";0;""
"TTE20203";"Kab. Halmahera Barat";"Loloda";"MALUKU UTARA";0;"";0;"";0;""
"TTE20204";"Kab. Halmahera Barat";"Sahu";"MALUKU UTARA";0;"";0;"";0;""
"TTE20205";"Kab. Halmahera Barat";"Sahu Timur";"MALUKU UTARA";0;"";0;"";0;""
"TTE20206";"Kab. Halmahera Barat";"Ibu Utara";"MALUKU UTARA";0;"";0;"";0;""
"TTE20207";"Kab. Halmahera Barat";"Ibu Selatan";"MALUKU UTARA";0;"";0;"";0;""
"TTE20300";"Kab. Halmahera Selatan";"Labuha";"MALUKU UTARA";0;"";0;"";0;""
"TTE20301";"Kab. Halmahera Selatan";"Bacan";"MALUKU UTARA";0;"";0;"";0;""
"TTE20302";"Kab. Halmahera Selatan";"Bacan Selatan";"MALUKU UTARA";0;"";0;"";0;""
"TTE20303";"Kab. Halmahera Selatan";"Bacan Timur";"MALUKU UTARA";0;"";0;"";0;""
"TTE20304";"Kab. Halmahera Selatan";"Gane Barat";"MALUKU UTARA";0;"";0;"";0;""
"TTE20305";"Kab. Halmahera Selatan";"Gane Timur";"MALUKU UTARA";0;"";0;"";0;""
"TTE20306";"Kab. Halmahera Selatan";"Kayoa";"MALUKU UTARA";0;"";0;"";0;""
"TTE20307";"Kab. Halmahera Selatan";"Obi";"MALUKU UTARA";0;"";0;"";0;""
"TTE20308";"Kab. Halmahera Selatan";"Obi Selatan";"MALUKU UTARA";0;"";0;"";0;""
